Age;AnneesPratique;Federe;Nombtr3000;Boussole/GPS;Chaussures;sacados;RadioTel;TrousseSecours;id_proc;pico;Avis;bornes;Sexe
33;2;0;1;1;4;1;1;1;CT;Posets;3;[30,40[;H
49;10;1;4;1;4;1;1;1;M;Posets;2;[40,50[;H
39;15;1;100;1;4;1;1;1;M;Posets;3;[30,40[;H
53;;0;;0;3;1;1;0;AR;Posets;4;[50,60[;H
34;2;1;4;1;3;1;1;1;PV;Posets;5;[30,40[;H
25;4;1;3;1;3;1;1;1;PV;Posets;4;[20,30[;H
26;4;1;3;1;4;1;1;1;PV;Posets;2;[20,30[;H
28;6;0;4;1;4;1;1;1;PV;Posets;3;[20,30[;H
63;45;1;6;1;4;1;1;0;PV;Posets;4;[60,70[;H
59;45;0;15;1;4;1;1;0;PV;Posets;2;[50,60[;H
60;45;0;6;1;4;1;1;0;PV;Posets;4;[60,70[;H
46;15;1;40;1;4;1;0;1;FRA;Posets;3;[40,50[;H
33;8;1;15;0;3;1;1;1;AR;Posets;1;[30,40[;H
33;10;1;15;0;4;1;1;1;AR;Posets;5;[30,40[;H
32;20;1;15;0;4;1;1;1;AR;Posets;1;[30,40[;H
20;6;0;10;1;4;1;1;1;CT;Posets;4;[20,30[;H
20;10;0;8;1;3;1;1;1;CT;Posets;4;[20,30[;F
11;;0;;1;3;1;1;1;CT;Posets;5;[10,20[;F
13;;0;;1;3;1;1;1;CT;Posets;2;[10,20[;F
19;;0;;1;3;1;1;1;CT;Posets;1;[10,20[;F
18;3;0;2;1;3;1;1;1;CT;Posets;3;[10,20[;F
10;5;0;6;1;3;1;1;1;CT;Posets;5;[10,20[;H
13;5;0;6;1;3;1;1;1;CT;Posets;2;[10,20[;H
10;;0;;1;3;1;1;1;CT;Posets;5;[10,20[;H
10;;0;;1;3;1;1;1;CT;Posets;2;[10,20[;H
18;;0;;1;3;1;1;1;CT;Posets;5;[10,20[;H
17;;0;;1;3;1;1;1;CT;Posets;1;[10,20[;H
49;20;0;100;0;4;1;1;1;FRA;Posets;5;[40,50[;H
46;20;0;100;0;4;1;1;1;FRA;Posets;4;[40,50[;H
47;30;0;7;0;4;1;1;0;CT;Posets;5;[40,50[;H
40;4;0;7;0;3;1;1;0;CT;Posets;3;[40,50[;F
31;4;0;7;0;3;1;1;0;CT;Posets;4;[30,40[;H
46;6;1;6;1;4;1;1;0;LR;Posets;2;[40,50[;H
27;4;1;2;1;3;1;1;0;LR;Posets;3;[20,30[;H
28;4;1;4;1;2;1;1;0;LR;Posets;4;[20,30[;H
54;10;1;4;1;2;1;1;0;LR;Posets;2;[50,60[;H
49;12;1;6;1;4;1;1;0;LR;Posets;3;[40,50[;H
52;12;1;1;1;3;1;1;0;LR;Posets;1;[50,60[;H
48;30;1;30;1;4;1;1;0;LR;Posets;2;[40,50[;F
45;10;1;15;1;3;1;1;0;LR;Posets;2;[40,50[;H
31;5;1;4;1;4;1;1;0;PV;Posets;4;[30,40[;H
36;5;0;10;1;4;1;1;0;PV;Posets;1;[30,40[;H
21;5;1;4;1;3;1;1;0;PV;Posets;3;[20,30[;H
52;40;1;50;1;4;1;1;1;AR;Posets;4;[50,60[;H
27;20;1;70;1;4;1;1;1;AR;Posets;4;[20,30[;H
52;35;1;15;1;4;1;1;1;AR;Posets;4;[50,60[;F
28;3;1;2;1;3;1;1;1;AR;Posets;1;[20,30[;F
27;10;1;4;1;3;1;1;1;M;Posets;5;[20,30[;H
24;5;0;2;1;3;1;1;1;M;Posets;2;[20,30[;H
36;12;1;3;1;3;1;1;1;M;Posets;1;[30,40[;H
38;12;1;5;1;3;1;1;1;M;Posets;1;[30,40[;H
29;6;0;1;1;3;1;1;1;M;Posets;4;[20,30[;F
32;20;1;25;1;4;1;1;1;CT;Posets;4;[30,40[;H
37;6;1;25;1;4;1;1;1;CT;Posets;4;[30,40[;H
37;20;1;70;1;4;1;1;1;CT;Posets;1;[30,40[;H
38;30;1;10;1;3;1;1;0;M;Posets;5;[30,40[;H
53;35;1;30;1;4;1;1;0;M;Posets;4;[50,60[;H
32;40;0;5;1;4;1;1;0;M;Posets;1;[30,40[;H
32;13;1;1;0;3;1;1;1;PV;Posets;4;[30,40[;H
27;13;1;4;0;3;1;1;1;PV;Posets;5;[20,30[;H
31;13;1;3;0;3;1;1;1;PV;Posets;1;[30,40[;H
37;13;0;2;0;3;1;1;1;PV;Posets;2;[30,40[;H
33;13;0;5;0;3;1;1;1;PV;Posets;5;[30,40[;H
30;13;0;4;0;3;0;1;1;PV;Posets;5;[30,40[;F
29;13;1;1;0;3;1;1;1;PV;Posets;5;[20,30[;F
29;13;1;3;0;3;1;1;1;PV;Posets;1;[20,30[;F
25;2;0;5;1;4;1;1;1;CT;Posets;5;[20,30[;H
31;2;0;4;1;3;1;1;1;CT;Posets;5;[30,40[;H
27;15;1;100;0;4;1;1;0;PV;Posets;3;[20,30[;H
29;3;1;1;0;4;1;1;0;PV;Posets;5;[20,30[;H
22;2;1;1;0;4;1;1;0;PV;Posets;4;[20,30[;H
39;2;0;2;1;3;1;1;0;PV;Monte Perdido;5;[30,40[;H
30;2;0;2;1;3;0;1;0;PV;Monte Perdido;5;[30,40[;F
52;35;1;10;0;3;1;1;1;M;Monte Perdido;4;[50,60[;H
44;25;0;2;0;3;1;1;1;M;Monte Perdido;1;[40,50[;H
43;20;0;2;0;3;1;1;1;M;Monte Perdido;1;[40,50[;H
37;15;0;3;1;4;0;1;1;NA;Monte Perdido;2;[30,40[;H
35;20;0;30;1;4;0;1;1;NA;Monte Perdido;2;[30,40[;H
25;4;0;1;1;3;1;1;1;CL;Monte Perdido;4;[20,30[;H
24;7;0;1;1;3;1;1;1;CL;Monte Perdido;1;[20,30[;H
23;7;0;1;1;3;1;1;1;CL;Monte Perdido;2;[20,30[;H
23;10;0;1;1;3;1;1;1;CL;Monte Perdido;5;[20,30[;H
32;20;0;5;1;4;1;1;1;CT;Monte Perdido;4;[30,40[;H
33;3;0;2;1;3;1;1;1;CT;Monte Perdido;3;[30,40[;F
25;3;0;1;0;3;1;1;0;PV;Monte Perdido;2;[20,30[;H
26;2;0;2;0;3;1;1;0;PV;Monte Perdido;3;[20,30[;H
34;2;0;1;0;3;1;1;0;PV;Monte Perdido;5;[30,40[;H
19;2;0;1;0;3;1;1;0;PV;Monte Perdido;1;[10,20[;H
47;30;0;20;1;3;1;0;1;FRA;Monte Perdido;1;[40,50[;H
45;10;1;3;1;4;1;1;1;M;Monte Perdido;5;[40,50[;H
47;10;1;3;1;4;1;1;1;M;Monte Perdido;2;[40,50[;H
48;10;1;1;1;4;1;1;1;M;Monte Perdido;2;[40,50[;F
62;1;1;3;1;3;0;1;1;FRA;Monte Perdido;4;[60,70[;H
62;1;0;3;1;3;0;1;1;FRA;Monte Perdido;1;[60,70[;H
64;1;0;3;1;3;0;1;1;FRA;Monte Perdido;1;[60,70[;H
61;1;0;3;1;3;0;1;1;FRA;Monte Perdido;4;[60,70[;H
63;1;0;3;1;3;0;1;1;FRA;Monte Perdido;5;[60,70[;H
33;7;0;100;0;4;1;1;1;FRA;Monte Perdido;3;[30,40[;H
16;6;0;6;0;3;0;1;1;FRA;Monte Perdido;2;[10,20[;F
39;6;0;6;0;3;0;1;1;FRA;Monte Perdido;3;[30,40[;F
23;5;1;40;0;3;1;1;1;PV;Monte Perdido;3;[20,30[;H
29;;0;1;0;3;1;1;1;PV;Monte Perdido;2;[20,30[;H
40;1;0;1;1;3;1;1;0;CL;Monte Perdido;1;[40,50[;H
46;35;0;5;0;3;1;1;0;CT;Monte Perdido;5;[40,50[;H
55;25;0;3;0;3;1;1;0;CT;Monte Perdido;5;[50,60[;H
50;18;0;1;1;3;0;1;1;CL;Monte Perdido;4;[50,60[;H
40;18;0;4;1;3;0;1;1;CL;Monte Perdido;2;[40,50[;H
47;25;1;30;1;3;0;1;1;CL;Monte Perdido;3;[40,50[;H
34;2;0;2;1;3;0;1;0;AN;Monte Perdido;2;[30,40[;H
27;10;0;10;1;4;1;1;1;FRA;Monte Perdido;5;[20,30[;H
27;5;0;10;1;4;0;1;1;FRA;Monte Perdido;1;[20,30[;F
53;5;0;6;0;3;1;1;0;NSNC;Monte Perdido;4;[50,60[;H
53;10;0;3;0;3;1;1;0;NSNC;Monte Perdido;5;[50,60[;H
50;10;0;3;0;3;1;1;0;NSNC;Monte Perdido;3;[50,60[;F
28;15;1;35;0;2;1;1;0;NSNC;Monte Perdido;2;[20,30[;H
18;4;1;20;0;4;0;1;1;PV;Monte Perdido;5;[10,20[;H
16;3;1;5;0;4;0;1;1;PV;Monte Perdido;2;[10,20[;H
49;45;1;25;0;4;0;1;1;PV;Monte Perdido;5;[40,50[;H
28;;0;1;1;4;1;1;0;CT;Monte Perdido;5;[20,30[;H
26;;0;1;1;3;1;1;0;CT;Monte Perdido;2;[20,30[;H
25;;0;1;1;3;1;1;0;CT;Monte Perdido;5;[20,30[;H
26;20;0;4;1;3;1;1;0;CT;Monte Perdido;3;[20,30[;H
29;20;0;4;1;3;1;1;0;CT;Monte Perdido;5;[20,30[;F
36;14;0;4;0;4;1;1;0;M;Monte Perdido;3;[30,40[;H
36;6;0;4;0;4;1;1;0;M;Monte Perdido;3;[30,40[;H
28;5;0;5;0;4;1;1;1;CT;Monte Perdido;2;[20,30[;H
29;8;0;5;0;4;1;1;1;CT;Monte Perdido;1;[20,30[;H
25;5;0;9;0;4;1;1;1;CT;Monte Perdido;3;[20,30[;H
30;8;0;6;0;4;1;1;1;CT;Monte Perdido;4;[30,40[;H
57;13;0;10;1;3;1;0;0;NA;Monte Perdido;4;[50,60[;H
13;13;0;3;1;3;0;0;0;NA;Monte Perdido;1;[10,20[;F
53;13;0;5;1;4;0;0;0;NA;Monte Perdido;2;[50,60[;F
24;2;1;7;1;4;1;1;1;PV;Posets;1;[20,30[;H
24;3;1;7;1;4;1;1;1;PV;Posets;1;[20,30[;H
25;2;1;7;1;4;1;1;1;PV;Posets;2;[20,30[;H
28;2;1;7;1;3;1;1;1;PV;Posets;4;[20,30[;H
38;20;1;1;1;;0;1;0;PV;Monte Perdido;2;[30,40[;H
43;20;0;3;1;;1;1;0;PV;Monte Perdido;2;[40,50[;H
43;20;0;1;0;3;0;0;0;PV;Monte Perdido;2;[40,50[;H
32;20;0;50;0;3;0;0;0;PV;Monte Perdido;1;[30,40[;H
32;15;1;50;0;4;1;0;0;PV;Monte Perdido;4;[30,40[;F
33;15;1;50;0;3;1;0;0;PV;Monte Perdido;4;[30,40[;F
50;10;0;20;0;;;0;0;AR;Monte Perdido;1;[50,60[;H
41;33;1;20;0;;;0;0;AR;Monte Perdido;1;[40,50[;H
52;10;1;10;1;3;1;1;1;FRA;Monte Perdido;3;[50,60[;H
47;10;1;10;1;3;1;1;1;FRA;Monte Perdido;2;[40,50[;H
47;20;0;4;1;3;1;1;1;FRA;Monte Perdido;1;[40,50[;H
44;20;0;4;1;3;0;1;1;FRA;Monte Perdido;5;[40,50[;F
57;2;1;15;1;4;1;1;1;CT;Monte Perdido;2;[50,60[;H
44;2;1;15;1;4;1;1;1;CT;Monte Perdido;4;[40,50[;F
40;15;1;15;1;4;1;1;0;CT;Monte Perdido;3;[40,50[;H
36;15;1;15;1;4;1;1;0;CT;Monte Perdido;4;[30,40[;H
25;8;1;2;1;3;1;1;1;CL;Monte Perdido;2;[20,30[;H
21;7;0;8;1;3;0;1;1;CL;Monte Perdido;2;[20,30[;H
35;3;0;3;0;3;1;0;0;CT;Monte Perdido;3;[30,40[;H
33;1;0;2;0;3;1;0;0;CT;Monte Perdido;5;[30,40[;H
33;15;1;4;0;3;1;1;0;PV;Monte Perdido;3;[30,40[;H
27;4;1;1;0;4;1;1;0;PV;Monte Perdido;3;[20,30[;F
30;10;1;2;0;4;1;1;0;PV;Monte Perdido;5;[30,40[;F
25;15;1;75;1;4;1;1;1;CT;Monte Perdido;4;[20,30[;H
40;15;1;30;1;4;1;1;1;CT;Monte Perdido;1;[40,50[;H
20;15;1;20;1;4;1;1;1;CT;Monte Perdido;1;[20,30[;H
45;30;1;50;1;4;1;1;1;PV;La Facha;1;[40,50[;H
26;0;0;0;0;3;0;1;0;PV;La Facha;5;[20,30[;H
26;5;1;5;0;4;1;1;0;PV;La Facha;3;[20,30[;H
27;5;1;5;0;4;1;1;0;PV;La Facha;5;[20,30[;F
33;10;1;30;1;4;1;1;1;PV;La Facha;4;[30,40[;H
34;10;1;15;1;4;1;1;1;PV;La Facha;2;[30,40[;H
34;10;1;15;1;4;1;1;1;PV;La Facha;1;[30,40[;H
23;10;1;15;1;4;1;1;1;PV;La Facha;4;[20,30[;F
46;35;1;150;1;3;1;1;1;FRA;La Facha;4;[40,50[;H
41;35;1;150;1;3;1;1;1;FRA;La Facha;1;[40,50[;H
53;35;1;150;1;3;1;1;1;FRA;La Facha;3;[50,60[;H
53;35;1;150;1;3;1;1;1;FRA;La Facha;1;[50,60[;H
31;25;0;33;0;3;1;1;1;FRA;La Facha;5;[30,40[;H
17;14;0;10;0;3;1;1;1;FRA;La Facha;5;[10,20[;H
6;2;0;1;0;3;0;1;1;FRA;La Facha;2;[0,10[;H
5;2;0;1;0;3;0;1;1;FRA;La Facha;4;[0,10[;H
43;8;0;4;1;3;1;0;0;M;La Facha;1;[40,50[;H
55;35;1;9;1;3;1;0;0;M;La Facha;5;[50,60[;H
55;22;0;23;0;4;1;1;0;FRA;La Facha;4;[50,60[;H
34;2;0;10;1;3;1;1;1;FRA;La Facha;2;[30,40[;H
34;2;0;10;1;3;1;1;1;FRA;La Facha;4;[30,40[;H
31;2;0;10;1;3;1;1;1;FRA;La Facha;3;[30,40[;H
62;15;1;161;0;4;1;1;1;FRA;La Facha;4;[60,70[;H
30;15;1;50;0;4;1;1;1;FRA;La Facha;5;[30,40[;H
30;15;1;7;1;3;1;1;1;NA;La Facha;2;[30,40[;H
26;10;0;;1;3;1;1;1;NA;La Facha;3;[20,30[;H
25;10;0;;1;3;1;1;1;NA;La Facha;3;[20,30[;H
27;10;0;;1;3;1;1;1;NA;La Facha;5;[20,30[;H
38;40;0;;1;4;1;1;1;NA;La Facha;3;[30,40[;H
37;0;0;;1;3;1;1;1;NA;La Facha;5;[30,40[;H
43;0;0;;1;3;1;1;1;NA;La Facha;2;[40,50[;H
43;0;0;;1;3;1;1;1;NA;La Facha;3;[40,50[;H
16;0;0;;1;3;0;1;1;NA;La Facha;3;[10,20[;F
32;0;0;;1;3;0;1;1;NA;La Facha;3;[30,40[;F
33;0;0;;1;3;0;1;1;NA;La Facha;2;[30,40[;F
34;0;0;;1;3;0;1;1;NA;La Facha;1;[30,40[;H
31;0;0;;1;3;0;1;1;NA;La Facha;4;[30,40[;H
32;0;0;;1;3;0;1;1;NA;La Facha;5;[30,40[;H
65;30;0;10;1;2,5;1;0;0;FRA;Petrechema;2;[60,70[;H
59;30;0;10;1;3;1;0;0;FRA;Petrechema;3;[50,60[;F
30;4;1;2;1;3;1;1;0;PV;Petrechema;2;[30,40[;H
34;4;0;2;1;3;1;1;0;PV;Petrechema;4;[30,40[;H
39;15;1;0;1;3;1;1;0;FRA;Petrechema;4;[30,40[;H
53;25;1;50;1;3;1;1;0;PV;Petrechema;2;[50,60[;H
45;30;1;50;1;3;1;1;0;PV;Petrechema;4;[40,50[;F
36;30;0;30;1;;;1;0;FRA;Petrechema;1;[30,40[;H
67;30;0;4;1;;;1;0;FRA;Petrechema;2;[60,70[;H
34;15;0;7;0;3;1;1;1;AN;Petrechema;4;[30,40[;H
30;0;0;0;0;3;1;1;1;AN;Petrechema;1;[30,40[;H
34;17;0;5;1;4;1;1;0;FRA;Aneto;5;[30,40[;H
26;8;1;17;1;4;1;1;0;FRA;Aneto;4;[20,30[;H
54;40;1;60;0;3;1;1;1;M;Aneto;5;[50,60[;H
27;1;0;1;0;4;1;1;1;M;Aneto;1;[20,30[;F
40;20;0;4;0;3;1;1;1;M;Aneto;4;[40,50[;H
24;;;;;1;;;;NSNC;Aneto;5;[20,30[;F
23;;;;;2;;;;NSNC;Aneto;4;[20,30[;H
45;20;1;3;0;5;1;1;0;EX;Aneto;2;[40,50[;H
44;20;1;1;1;3;1;0;0;M;Aneto;4;[40,50[;H
31;20;1;150;1;;1;1;1;AN;Aneto;1;[30,40[;H
39;18;1;1;1;;1;1;1;AN;Aneto;3;[30,40[;H
12;5;1;2;1;;1;1;1;AN;Aneto;4;[10,20[;H
48;18;1;1;1;;1;1;1;AN;Aneto;4;[40,50[;F
29;6;0;2;0;3;1;0;0;VC;Aneto;1;[20,30[;H
25;5;0;2;0;3;1;0;0;VC;Aneto;2;[20,30[;F
27;10;0;1;1;3;1;1;1;CM;Aneto;1;[20,30[;H
28;15;0;3;1;3;1;1;1;CM;Aneto;4;[20,30[;H
30;10;0;1;1;3;1;1;1;CM;Aneto;1;[30,40[;H
27;3;1;1;1;4;1;1;1;CM;Aneto;2;[20,30[;F
27;8;0;1;1;3;1;1;1;CM;Aneto;1;[20,30[;F
54;35;1;50;1;3;;1;1;FRA;Aneto;2;[50,60[;H
68;35;1;50;1;3;;1;1;FRA;Aneto;1;[60,70[;F
34;12;0;2;1;3;1;1;1;CL;Aneto;4;[30,40[;H
36;12;0;2;1;3;1;1;1;CL;Aneto;4;[30,40[;F
39;6;0;1;0;3;1;1;1;CT;Aneto;4;[30,40[;H
27;10;1;8;1;3;1;1;1;CM;Aneto;1;[20,30[;H
23;6;0;5;1;3;1;1;1;CM;Aneto;5;[20,30[;H
37;4;1;3;1;3;1;1;1;CM;Aneto;5;[30,40[;H
37;20;0;4;1;4;1;1;1;IRL;Aneto;3;[30,40[;H
23;20;1;15;1;4;1;1;1;IRL;Aneto;5;[20,30[;H
33;20;0;4;1;3;1;1;1;IRL;Aneto;3;[30,40[;F
35;10;0;5;0;3;1;1;0;PV;Aneto;5;[30,40[;H
30;10;0;5;0;3;1;1;0;PV;Aneto;5;[30,40[;F
39;10;1;40;1;4;1;1;1;FRA;Aneto;1;[30,40[;H
12;3;1;4;1;5;1;1;1;FRA;Aneto;5;[10,20[;H
49;15;1;60;1;3;1;1;1;AR;Aneto;3;[40,50[;H
42;20;1;60;1;4;1;1;1;AR;Aneto;1;[40,50[;H
70;40;1;30;1;4;1;0;0;NA;Posets;3;[70,80[;H
17;15;1;8;1;4;1;0;0;NA;Posets;5;[10,20[;H
16;12;1;8;1;4;1;0;0;NA;Posets;5;[10,20[;H
27;12;0;6;0;3;1;1;0;M;Posets;4;[20,30[;H
24;12;0;2;0;3;1;1;0;M;Posets;2;[20,30[;H
28;12;0;6;0;3;1;1;0;M;Posets;1;[20,30[;F
33;15;0;5;1;4;1;1;0;AR;Posets;4;[30,40[;H
34;5;0;5;1;4;1;1;0;AR;Posets;4;[30,40[;H
49;15;1;15;1;4;1;1;1;AR;Posets;5;[40,50[;H
40;15;1;15;1;4;1;1;1;AR;Posets;5;[40,50[;F
29;8;1;15;1;3;1;1;1;PV;Posets;1;[20,30[;H
27;5;0;5;1;4;1;1;1;PV;Posets;1;[20,30[;H
21;3;0;5;1;3;1;1;1;PV;Posets;4;[20,30[;H
33;12;0;1;0;3;1;0;0;M;Posets;4;[30,40[;H
33;12;0;15;0;4;0;0;0;M;Posets;2;[30,40[;H
38;25;1;8;1;3;1;1;0;PV;Posets;5;[30,40[;H
37;25;1;4;1;3;1;1;0;PV;Posets;1;[30,40[;H
51;25;0;3;0;3;1;1;0;M;Posets;5;[50,60[;H
16;10;0;2;0;3;1;1;0;M;Posets;1;[10,20[;H
45;25;0;3;0;3;1;1;0;M;Posets;1;[40,50[;F
12;5;0;2;0;3;1;1;0;M;Posets;1;[10,20[;F
32;12;1;25;1;4;1;0;1;PV;Posets;3;[30,40[;H
31;5;1;5;1;3;1;0;1;PV;Posets;3;[30,40[;H
58;30;1;20;0;3;1;1;1;CT;Posets;3;[50,60[;H
56;0;0;1;0;3;1;1;1;CT;Posets;5;[50,60[;H
44;0;0;1;0;3;1;1;1;CT;Posets;4;[40,50[;H
58;30;1;20;0;3;1;1;1;CT;Posets;3;[50,60[;F
29;10;1;8;0;4;1;1;1;VC;Posets;5;[20,30[;H
32;10;1;8;0;4;1;1;1;VC;Posets;2;[30,40[;H
34;10;1;8;0;4;1;1;1;VC;Posets;1;[30,40[;H
33;6;1;4;1;3;1;1;0;CT;Posets;3;[30,40[;H
28;6;1;4;1;3;1;1;0;CT;Posets;4;[20,30[;H
23;12;1;3;1;4;1;1;0;CL;Posets;4;[20,30[;H
25;12;0;1;1;4;1;1;0;CL;Posets;1;[20,30[;F
25;12;0;2;1;3;1;1;0;CL;Posets;3;[20,30[;H
22;12;0;1;1;3;1;1;0;CL;Posets;2;[20,30[;F
45;8;0;7;0;3;1;1;1;AND;Posets;4;[40,50[;H
36;8;0;3;0;3;1;1;1;AND;Posets;1;[30,40[;F
30;10;1;6;1;3;1;1;1;GA;Aneto;2;[30,40[;H
33;10;1;6;1;3;1;1;1;GA;Aneto;1;[30,40[;F
36;25;0;4;0;3;1;1;0;VC;Aneto;3;[30,40[;H
39;10;0;1;0;4;1;1;1;PV;Aneto;5;[30,40[;H
39;10;0;1;0;3;1;1;1;PV;Aneto;5;[30,40[;F
44;20;0;5;0;3;1;1;1;FRA;Monte Perdido;3;[40,50[;H
35;20;0;5;0;3;1;1;1;FRA;Monte Perdido;1;[30,40[;H
46;20;1;100;1;4;1;0;1;FRA;Monte Perdido;1;[40,50[;H
55;25;1;50;1;4;1;0;1;FRA;Monte Perdido;1;[50,60[;H
37;15;1;50;1;4;1;0;1;FRA;Monte Perdido;4;[30,40[;F
40;30;1;30;1;3;0;1;1;AR;Monte Perdido;1;[40,50[;H
17;10;1;5;1;3;1;1;1;AR;Monte Perdido;2;[10,20[;H
17;10;1;8;1;3;1;1;1;AR;Monte Perdido;3;[10,20[;H
15;8;1;6;1;3;0;1;1;AR;Monte Perdido;5;[10,20[;H
56;30;0;20;1;4;1;1;0;FRA;Monte Perdido;1;[50,60[;H
31;10;0;10;1;4;1;1;0;FRA;Monte Perdido;4;[30,40[;H
16;5;0;5;0;3;1;1;0;AR;Monte Perdido;1;[10,20[;H
19;5;0;5;0;3;1;1;0;AR;Monte Perdido;2;[10,20[;H
11;5;0;5;0;3;0;1;0;AR;Monte Perdido;1;[10,20[;H
15;5;0;5;0;3;0;1;0;AR;Monte Perdido;2;[10,20[;H
48;35;0;5;1;4;1;1;0;FRA;Monte Perdido;1;[40,50[;H
52;35;0;5;1;4;1;1;0;FRA;Monte Perdido;5;[50,60[;H
17;10;0;2;1;3;0;1;0;FRA;Monte Perdido;2;[10,20[;H
51;6;0;20;1;4;1;1;1;NSNC;Monte Perdido;1;[50,60[;H
55;30;1;100;1;3;1;1;1;NSNC;Monte Perdido;4;[50,60[;H
38;20;0;20;1;4;1;1;1;NSNC;Monte Perdido;4;[30,40[;H
18;2;0;6;1;3;1;1;1;NSNC;Monte Perdido;4;[10,20[;H
62;15;0;5;0;3;1;0;0;FRA;Monte Perdido;2;[60,70[;H
53;15;0;5;0;3;0;0;0;FRA;Monte Perdido;3;[50,60[;F
28;15;1;50;1;3;1;1;1;NLD;Monte Perdido;4;[20,30[;H
48;20;0;10;1;3;1;1;1;NLD;Monte Perdido;4;[40,50[;H
54;30;1;6;1;3;1;1;1;NLD;Monte Perdido;5;[50,60[;H
39;3;0;3;1;3;1;1;1;NLD;Monte Perdido;2;[30,40[;H
28;3;0;3;1;3;1;1;1;NLD;Monte Perdido;5;[20,30[;H
27;12;1;12;1;4;1;0;1;AR;Monte Perdido;1;[20,30[;H
52;25;1;50;1;4;1;0;0;FRA;Monte Perdido;2;[50,60[;H
51;25;1;50;1;4;1;0;0;FRA;Monte Perdido;3;[50,60[;F
30;;0;2;0;4;0;1;0;IRL;Monte Perdido;3;[30,40[;H
21;10;0;2;1;3;1;1;0;IB;Monte Perdido;3;[20,30[;H
21;10;0;2;1;3;0;1;0;IB;Monte Perdido;4;[20,30[;F
30;8;1;2;1;3;1;1;0;IB;Monte Perdido;5;[30,40[;H
22;1;1;2;1;3;0;1;0;IB;Monte Perdido;4;[20,30[;F
51;7;1;20;1;3;1;1;1;IRL;Monte Perdido;5;[50,60[;H
54;7;1;20;1;3;1;1;1;IRL;Monte Perdido;1;[50,60[;H
46;7;1;20;1;3;1;1;1;IRL;Monte Perdido;4;[40,50[;F
51;7;1;20;1;3;1;1;1;IRL;Monte Perdido;2;[50,60[;F
24;10;0;10;1;3;1;1;1;FRA;Monte Perdido;3;[20,30[;F
56;30;0;15;1;4;1;1;1;FRA;Monte Perdido;4;[50,60[;F
51;4;0;2;1;3;1;1;1;FRA;Monte Perdido;1;[50,60[;F
59;30;0;15;1;4;1;1;1;FRA;Monte Perdido;1;[50,60[;H
51;;0;;1;3;0;1;1;FRA;Monte Perdido;1;[50,60[;F
57;;0;;1;3;0;1;1;FRA;Monte Perdido;2;[50,60[;H
39;20;1;20;1;3;1;1;1;M;Monte Perdido;4;[30,40[;H
40;20;1;20;1;3;1;1;1;M;Monte Perdido;3;[40,50[;H
34;20;1;50;0;3;1;1;1;CM;Monte Perdido;2;[30,40[;H
46;30;0;1;0;3;1;1;1;CM;Monte Perdido;1;[40,50[;H
41;20;0;1;0;3;1;1;1;CM;Monte Perdido;1;[40,50[;H
41;20;0;1;0;3;1;1;1;CM;Monte Perdido;3;[40,50[;F
43;27;0;;0;3;1;1;0;PV;Monte Perdido;3;[40,50[;H
16;7;0;;0;3;1;1;0;PV;Monte Perdido;2;[10,20[;H
44;;0;3;1;3;1;0;0;FRA;Monte Perdido;4;[40,50[;H
43;;0;2;1;3;1;0;0;FRA;Monte Perdido;2;[40,50[;H
25;10;1;6;0;3;1;1;0;AR;Monte Perdido;5;[20,30[;H
29;10;1;6;0;3;1;1;0;AR;Monte Perdido;3;[20,30[;F
49;24;1;30;1;3;0;0;1;VC;Monte Perdido;1;[40,50[;H
15;3;1;4;1;3;0;0;1;VC;Monte Perdido;3;[10,20[;H
12;3;1;4;1;3;0;0;1;VC;Monte Perdido;3;[10,20[;H
15;3;1;4;1;3;1;0;1;VC;Monte Perdido;3;[10,20[;H
42;4;1;30;1;4;1;0;1;VC;Monte Perdido;4;[40,50[;H
37;4;1;4;1;3;1;0;1;VC;Monte Perdido;4;[30,40[;H
42;4;1;4;1;3;1;0;1;VC;Monte Perdido;4;[40,50[;F
44;4;1;4;1;3;1;0;1;VC;Monte Perdido;5;[40,50[;F
52;15;0;1;0;3;1;1;1;M;Monte Perdido;1;[50,60[;H
55;15;0;1;0;3;1;1;1;M;Monte Perdido;4;[50,60[;H
48;15;0;1;0;3;1;1;1;M;Monte Perdido;4;[40,50[;H
51;15;0;1;0;3;1;1;1;M;Monte Perdido;1;[50,60[;H
21;8;0;1;0;3;1;1;1;M;Monte Perdido;5;[20,30[;H
26;10;0;1;0;3;1;1;1;M;Monte Perdido;1;[20,30[;F
41;10;1;8;0;3;1;1;0;PV;Garmo Negro;2;[40,50[;H
38;1;0;1;0;3;1;1;0;PV;Garmo Negro;2;[30,40[;F
35;1;0;1;0;3;1;1;0;PV;Garmo Negro;2;[30,40[;F
2;5;1;1;1;3;1;1;1;NA;Garmo Negro;5;[0,10[;H
3;5;1;1;1;3;1;1;1;NA;Garmo Negro;5;[0,10[;H
3;5;1;10;1;3;1;1;1;NA;Garmo Negro;5;[0,10[;H
31;20;0;10;1;3;1;1;0;PV;Garmo Negro;3;[30,40[;H
33;20;0;5;1;3;1;1;0;PV;Garmo Negro;5;[30,40[;F
43;1;1;6;1;3;1;1;0;NA;Garmo Negro;3;[40,50[;H
37;1;1;6;1;3;1;1;0;NA;Garmo Negro;1;[30,40[;F
33;6;1;1;1;3;1;1;0;NA;Garmo Negro;5;[30,40[;F
